,quicksort,mergesort,heapsort
0,0.05356480000000374,0.048947100000077626,0.047942300000158866
1,0.051177399999914996,0.04929010000000744,0.04894089999993412
2,0.0495347999999467,0.04909259999999449,0.04853780000007646
3,0.04813210000020263,0.04813760000001821,0.04817090000005919
4,0.04843180000011671,0.048218200000064826,0.04883080000013251
5,0.052108599999883154,0.0485335999999279,0.048283500000025015
6,0.04830900000001748,0.04814239999996062,0.052881400000160284
7,0.04905529999996361,0.04826109999999062,0.048190000000204236
8,0.05036169999993945,0.0517122000001109,0.04814099999998689
9,0.04822369999988041,0.048280100000056336,0.048327199999903314
10,0.055022399999870686,0.047950599999921906,0.04883819999986372
11,0.04930710000007821,0.049840300000141724,0.059810299999981
12,0.05377180000004955,0.04988309999998819,0.04826279999997496
13,0.0494799000000512,0.058818400000063775,0.05439809999984391
14,0.04942129999994904,0.04898830000001908,0.04905989999997473
15,0.05903719999992063,0.053912000000082116,0.04821449999985816
16,0.05044580000003407,0.04856900000004316,0.04815799999983028
17,0.04833409999992,0.05012140000008003,0.048994900000025154
18,0.04932369999983166,0.050406199999997625,0.048731100000168226
19,0.048120599999947444,0.0481181000000106,0.04823759999999311
20,0.0484487999999601,0.048323099999834085,0.04804510000008122
21,0.05097539999997025,0.049054999999953,0.04939080000008289
22,0.04887600000006387,0.04911159999983283,0.05251579999981004
23,0.049713999999994485,0.04813570000010259,0.048771100000067236
24,0.0497634000000744,0.053221200000052704,0.04815910000002077
25,0.04850620000001982,0.04824540000004163,0.04806169999983467
26,0.0602476999999908,0.048629800000071555,0.050567400000090856
27,0.05000999999992928,0.04825100000016391,0.061661300000196206
28,0.048699800000122195,0.0500681999999415,0.048254499999984546
29,0.05105120000007446,0.06175619999999071,0.05462130000000798
30,0.04989079999995738,0.04903460000014093,0.04768809999995938
31,0.060338800000181436,0.05266970000002402,0.048456799999939904
32,0.049724699999842414,0.04857700000002296,0.0489988000001631
33,0.05548640000006344,0.050999099999899045,0.04902799999990748
34,0.04838970000014342,0.04836599999998725,0.04892229999995834
35,0.04874369999993178,0.048821099999941,0.04777080000008027
36,0.04868620000002011,0.048703200000090874,0.050222500000018044
37,0.05226310000011836,0.04835499999990134,0.05073890000016945
38,0.04998000000000502,0.0486594999999852,0.0541979000001902
39,0.04916389999993953,0.04818470000009256,0.04803710000010142
40,0.05007959999988998,0.05117390000009436,0.04782860000000255
41,0.049616200000173194,0.04830900000001748,0.0472128999999768
42,0.054329400000142414,0.048283099999935075,0.047291399999949135
43,0.048511199999893506,0.048219900000049165,0.059475600000041595
44,0.0486951999998837,0.04941400000006979,0.04757289999997738
45,0.048946399999977075,0.06304760000011811,0.05271649999986039
46,0.048715000000129294,0.04840790000002926,0.04749010000000453
47,0.06202840000014476,0.05503139999996165,0.048379699999941295
48,0.04828829999996742,0.04863049999994473,0.050180100000034145
49,0.05444519999991826,0.04922770000007404,0.04774589999988166
