,quicksort,mergesort,heapsort
0,0.0007260000000002265,0.0004538999999965654,0.0010187000000030366
1,0.0004898999999980447,0.000411300000003223,0.0009790999999950145
2,0.0005250999999972805,0.0003762999999992189,0.0010130000000003747
3,0.0004901999999944451,0.0004446000000015715,0.0009419999999948914
4,0.0005097000000020557,0.0004141000000004169,0.0011329000000017686
5,0.00047200000000202635,0.00041260000000420405,0.0008949000000058049
6,0.0005151000000012118,0.0003716000000011377,0.000850100000000964
7,0.0005734000000003903,0.00033349999999643387,0.000978000000003476
8,0.0006721000000027288,0.00033129999999914617,0.0008769000000015126
9,0.0004910999999978571,0.00039789999999584325,0.0008535999999992328
10,0.0004862999999986073,0.0003395999999966648,0.0008601999999982013
11,0.0004340000000055966,0.0003305999999980713,0.0008582000000032508
12,0.0004238000000000852,0.0003392000000062012,0.0008610000000004447
13,0.00042049999999704823,0.0003200000000020964,0.0008603000000064753
14,0.0005543999999986227,0.00032170000000064647,0.0008435000000019954
15,0.0005967999999967333,0.00032199999999704687,0.0008729999999985694
16,0.0006231999999997129,0.00032320000000396476,0.0008661000000032004
17,0.0004328999999998473,0.0003699000000025876,0.0008604000000005385
18,0.00042419999999765423,0.00036529999999856955,0.0008602999999993699
19,0.0004211000000040599,0.0003223000000005527,0.0008595999999982951
20,0.0004238999999941484,0.00036180000000030077,0.0008807999999973504
21,0.0004786000000009949,0.000362000000002638,0.0008270000000010214
22,0.0004348999999947978,0.00034059999999414003,0.0008211999999971908
23,0.0004252999999962981,0.00032159999999947786,0.0008216999999959285
24,0.00042509999999396086,0.0003229999999945221,0.0008211000000031277
25,0.00042289999999667316,0.00034050000000007685,0.0008230999999980781
26,0.00044690000000002783,0.0003243000000026086,0.0008232999999933099
27,0.0004887000000053376,0.0003219000000029837,0.0008273000000045272
28,0.00040910000000593527,0.0003220000000041523,0.0008255999999988717
29,0.0004324000000011097,0.00032320000000396476,0.0008224000000041087
30,0.00041480000000149175,0.0003223000000005527,0.0008233000000004154
31,0.0005766999999963218,0.0003203999999996654,0.0008223999999970033
32,0.0004257000000009725,0.00032120000000190885,0.000823000000004015
33,0.00041099999999971715,0.00032110000000074024,0.00088050000000095
34,0.0004097999999999047,0.0005182999999959748,0.0008268999999998528
35,0.00041089999999854854,0.0005284000000003175,0.0008247999999966282
36,0.00041110000000088576,0.0003855000000001496,0.0008224000000041087
37,0.00041099999999971715,0.0003455000000016639,0.0008216999999959285
38,0.0004121000000054664,0.0003760999999968817,0.000820099999998547
39,0.00041099999999971715,0.00036339999999768224,0.0008209000000007904
40,0.00040989999999396787,0.00032879999999835263,0.0008264000000011151
41,0.00040919999999999845,0.0003244999999978404,0.0008224999999981719
42,0.00041060000000214814,0.0003227999999992903,0.000820099999998547
43,0.00040959999999756747,0.0003203999999996654,0.0008211999999971908
44,0.0004097999999999047,0.0003220999999982155,0.0008219999999994343
45,0.000565799999996841,0.00032159999999947786,0.0008225000000052773
46,0.00042069999999938545,0.00032189999999587826,0.0008789000000035685
47,0.0004120000000042978,0.00032130000000307746,0.0008385000000004084
48,0.0004099999999951365,0.0003239999999991028,0.0008253000000024713
49,0.0004100000000022419,0.0003720999999998753,0.0008230999999980781
50,0.0004120000000042978,0.0003264999999998963,0.0008253000000024713
51,0.0004104999999938741,0.0003224000000017213,0.0008235000000027526
52,0.0004084999999989236,0.0003218000000018151,0.0008229000000028464
53,0.0004114000000043916,0.00032149999999830925,0.0008248999999977968
54,0.0004106999999962113,0.00032189999999587826,0.0008239000000003216
55,0.00041120000000205437,0.00031979999999975917,0.0008242999999978906
