,quicksort,mergesort,heapsort
0,0.004486200000002327,0.0036910000000034415,0.0036799999999956867
1,0.005814899999997181,0.0037049000000024535,0.003593000000002178
2,0.0049033999999963385,0.0036911999999986733,0.00368729999999573
3,0.004544400000000337,0.003603600000005258,0.0035809000000028846
4,0.003723000000000809,0.0035827000000026032,0.0035887000000016656
5,0.0038437999999985095,0.0035905000000013843,0.00359560000000414
6,0.003743599999999958,0.003562999999999761,0.0035536000000035983
7,0.0040973000000050774,0.003568000000001348,0.0035925999999975033
8,0.003714100000003384,0.0035803999999970415,0.0035729000000017663
9,0.003906400000005306,0.0035921999999999343,0.0036582000000038306
10,0.0036111000000005333,0.003681800000002511,0.0035729000000017663
11,0.0038884000000010133,0.0035917000000011967,0.0036681999999998993
12,0.003620699999999033,0.0037836999999996124,0.0035898000000003094
13,0.0036410000000017817,0.0036370999999988385,0.0036398000000019692
14,0.003577499999998679,0.00367909999999938,0.0035705999999962046
15,0.003593999999999653,0.003563599999999667,0.0035805999999993787
16,0.0036235000000033324,0.0035809999999969477,0.003589699999999141
17,0.0035938000000044212,0.0035866999999996096,0.003586200000000872
18,0.0036026999999947407,0.0035833999999965727,0.003595699999998203
19,0.003563999999997236,0.0036046999999967966,0.003574799999995548
20,0.0036839999999997985,0.003585100000002228,0.0036988000000022225
21,0.0036167000000020266,0.0036588999999978,0.003603099999999415
22,0.003663100000004249,0.003587699999997085,0.0036771000000044296
23,0.003570799999998542,0.003693399999995961,0.0035944000000043275
24,0.003583800000001247,0.003590600000002553,0.0035755999999977917
25,0.004054600000003461,0.0035938000000044212,0.0035875999999959163
26,0.004474699999995835,0.00357879999999966,0.003557499999999436
27,0.0038808000000045695,0.0035769999999999413,0.00422580000000039
28,0.004047599999999818,0.0044834999999991965,0.00434190000000001
29,0.0037786999999980253,0.0045290999999991755,0.003848900000001265
30,0.0038394999999979973,0.003965499999999622,0.0038209999999949673
31,0.0037735000000012064,0.003773999999999944,0.004032600000002162
32,0.0036205999999978644,0.00400470000000297,0.004117099999994878
33,0.003599599999994041,0.0037921999999994682,0.0038106999999953928
34,0.0038246999999955733,0.0037705000000016753,0.0035807000000005473
35,0.0035871999999983473,0.0036111000000005333,0.003579199999997229
36,0.0036856999999983486,0.0035898999999943726,0.0036181999999982395
37,0.003585400000005734,0.0036154000000010456,0.003591200000002459
38,0.003580100000000641,0.0035775999999998476,0.003609399999994878
39,0.003618299999999408,0.0036860000000018545,0.0035732999999993353
40,0.0035823999999990974,0.0035942000000019902,0.004253400000003182
41,0.003938200000000336,0.0036559999999994375,0.0036401999999995382
42,0.003606800000000021,0.003575000000004991,0.0035981000000049335
43,0.0038853000000003135,0.003581799999999191,0.003629199999998889
44,0.0036628000000007432,0.003642799999994395,0.0035725999999982605
45,0.003621600000002445,0.0035796999999959667,0.003780300000002512
46,0.0036377999999999133,0.0036022000000031085,0.0037451999999973395
47,0.003693699999999467,0.003592100000005871,0.003792900000000543
48,0.003631400000003282,0.0036769999999961556,0.003577499999998679
49,0.00368220000000008,0.003581400000001622,0.003720000000001278
