,Iteration,Reward,Algorithm
160,53,0.0007313239999998444,merge_sort
161,53,0.0007997140000001934,heap_sort
162,54,0.0010136360000002043,quick_sort
163,54,0.0007513699999996249,merge_sort
164,54,0.0008144859999998743,heap_sort
165,55,0.0010188300000001504,quick_sort
166,55,0.0007293319999998005,merge_sort
167,55,0.0008002760000000109,heap_sort
168,56,0.0010143179999997898,quick_sort
169,56,0.0007363939999999757,merge_sort
170,56,0.0008047260000000734,heap_sort
171,57,0.0010113680000001324,quick_sort
172,57,0.000728363999999857,merge_sort
173,57,0.0008001659999995781,heap_sort
174,58,0.0010106179999998944,quick_sort
175,58,0.000746657999999698,merge_sort
176,58,0.0008039520000001232,heap_sort
177,59,0.0010134440000000922,quick_sort
178,59,0.0007309579999997595,merge_sort
179,59,0.0008001780000001447,heap_sort
180,60,0.0010165600000001972,quick_sort
181,60,0.0007324420000001907,merge_sort
182,60,0.0007995720000001683,heap_sort
183,61,0.0010123539999999309,quick_sort
184,61,0.0007307999999999737,merge_sort
185,61,0.0007985440000003052,heap_sort
186,62,0.0010126899999996653,quick_sort
187,62,0.0007590320000006301,merge_sort
188,62,0.0008103980000004185,heap_sort
189,63,0.001015018000000012,quick_sort
190,63,0.0007301780000000236,merge_sort
191,63,0.0008019000000000886,heap_sort
192,64,0.0010172279999999035,quick_sort
193,64,0.0007296039999999948,merge_sort
194,64,0.0008038419999998325,heap_sort
195,65,0.001012083999999973,quick_sort
196,65,0.0007315399999995975,merge_sort
197,65,0.0008003240000000034,heap_sort
198,66,0.0010118279999997526,quick_sort
199,66,0.0007313580000000996,merge_sort
200,66,0.000803951999999839,heap_sort
201,67,0.0010151839999998913,quick_sort
202,67,0.0007294880000002025,merge_sort
203,67,0.0007998139999998699,heap_sort
204,68,0.0010156419999998434,quick_sort
205,68,0.000732026000000019,merge_sort
206,68,0.0008023920000000118,heap_sort
207,69,0.001037544000000068,quick_sort
208,69,0.0007309959999999904,merge_sort
209,69,0.0007996020000002346,heap_sort
210,70,0.0010123119999996533,quick_sort
211,70,0.0007613499999999363,merge_sort
212,70,0.0008151239999998694,heap_sort
213,71,0.001014611999999744,quick_sort
214,71,0.0007293539999998444,merge_sort
215,71,0.0007992540000002179,heap_sort
216,72,0.0010170320000000288,quick_sort
217,72,0.0007286639999998811,merge_sort
218,72,0.0008022480000001054,heap_sort
219,73,0.001012026000000148,quick_sort
220,73,0.0007309319999998109,merge_sort
221,73,0.0007995120000000355,heap_sort
222,74,0.0010130760000002681,quick_sort
223,74,0.0007393660000001034,merge_sort
224,74,0.0008015739999999027,heap_sort
225,75,0.001015464000000037,quick_sort
226,75,0.0007296120000000173,merge_sort
227,75,0.00081036800000021,heap_sort
228,76,0.0010147580000002421,quick_sort
229,76,0.0007312619999997594,merge_sort
230,76,0.00080102200000006,heap_sort
231,77,0.0010120079999996535,quick_sort
232,77,0.0007298519999998376,merge_sort
233,77,0.0007992559999998861,heap_sort
234,78,0.0010132299999999362,quick_sort
235,78,0.0007623880000000582,merge_sort
236,78,0.0008059680000002345,heap_sort
237,79,0.0010218640000000789,quick_sort
238,79,0.0007345359999997214,merge_sort
239,79,0.0008037179999999467,heap_sort
240,80,0.0010137339999999994,quick_sort
241,80,0.0007310560000000522,merge_sort
242,80,0.0008039880000000466,heap_sort
243,81,0.0010111260000000043,quick_sort
244,81,0.0007290399999997987,merge_sort
245,81,0.0008006139999999817,heap_sort
246,82,0.0010159900000000022,quick_sort
247,82,0.0007564060000002115,merge_sort
248,82,0.000802150000000239,heap_sort
249,83,0.0010116159999999752,quick_sort
250,83,0.0007296579999998443,merge_sort
251,83,0.0008008819999997741,heap_sort
252,84,0.0010463260000000219,quick_sort
253,84,0.0007348000000000354,merge_sort
254,84,0.0008057939999997643,heap_sort
255,85,0.0010208400000001915,quick_sort
256,85,0.000735790000000236,merge_sort
257,85,0.0008048019999997535,heap_sort
258,86,0.0010489140000003517,quick_sort
259,86,0.0007670639999998486,merge_sort
260,86,0.0008123840000000371,heap_sort
261,87,0.001014052000000234,quick_sort
262,87,0.0007608719999998926,merge_sort
263,87,0.0008022099999998744,heap_sort
264,88,0.0010165600000004815,quick_sort
265,88,0.0007343160000002058,merge_sort
266,88,0.0008051079999999189,heap_sort
267,89,0.0010221660000000554,quick_sort
268,89,0.000732759999999928,merge_sort
269,89,0.0008044679999998295,heap_sort
270,90,0.0010213459999999942,quick_sort
271,90,0.000736676000000287,merge_sort
272,90,0.0008054679999998627,heap_sort
273,91,0.001015577999999806,quick_sort
274,91,0.0007404720000000964,merge_sort
275,91,0.0008035260000000477,heap_sort
276,92,0.0010180139999997806,quick_sort
277,92,0.0007331859999999324,merge_sort
278,92,0.0008047720000001136,heap_sort
279,93,0.001015069999999625,quick_sort
280,93,0.0007337740000001958,merge_sort
281,93,0.0008037599999995848,heap_sort
282,94,0.001042696000000163,quick_sort
283,94,0.0007469300000002477,merge_sort
284,94,0.0008093840000002927,heap_sort
285,95,0.001015413999999879,quick_sort
286,95,0.0007392500000000979,merge_sort
287,95,0.0008016600000003393,heap_sort
288,96,0.0010227439999997046,quick_sort
289,96,0.0007416059999995638,merge_sort
290,96,0.0008086440000000295,heap_sort
291,97,0.0010166100000002132,quick_sort
292,97,0.000745307999999909,merge_sort
293,97,0.0008073620000001114,heap_sort
294,98,0.0010174479999997743,quick_sort
295,98,0.000735130000000126,merge_sort
296,98,0.0008028179999998741,heap_sort
297,99,0.001021931999999879,quick_sort
298,99,0.0007325479999996531,merge_sort
299,99,0.0008032400000001161,heap_sort
300,100,0.001017406000000065,quick_sort
301,100,0.0007316800000001678,merge_sort
302,100,0.0008045720000004053,heap_sort
303,101,0.0010199020000001013,quick_sort
304,101,0.0007353460000001633,merge_sort
305,101,0.0008051259999996319,heap_sort
306,102,0.001063016000000303,quick_sort
307,102,0.0007388319999999737,merge_sort
308,102,0.000807382000000274,heap_sort
309,103,0.0010186879999999122,quick_sort
310,103,0.0007335100000003081,merge_sort
311,103,0.0008057819999997661,heap_sort
312,104,0.0010193300000007355,quick_sort
313,104,0.000735187999999738,merge_sort
314,104,0.0008043839999994873,heap_sort
315,105,0.0010158140000004322,quick_sort
316,105,0.00073720200000011,merge_sort
317,105,0.0008049119999994047,heap_sort
318,106,0.0010192779999999857,quick_sort
319,106,0.0007357280000003641,merge_sort
320,106,0.0008031139999997095,heap_sort
321,107,0.001020560000000046,quick_sort
322,107,0.0007341419999994514,merge_sort
323,107,0.0008061539999989976,heap_sort
324,108,0.001015977999999933,quick_sort
325,108,0.0007346619999995596,merge_sort
326,108,0.0008072380000005808,heap_sort
327,109,0.0010380159999998284,quick_sort
328,109,0.0008841820000000666,merge_sort
329,109,0.00143465399999954,heap_sort
330,110,0.0010219299999999975,quick_sort
331,110,0.0007352699999997014,merge_sort
332,110,0.0008068739999995956,heap_sort
333,111,0.0010174879999999575,quick_sort
334,111,0.0007343179999996607,merge_sort
335,111,0.0008085200000000725,heap_sort
336,112,0.001015186000000341,quick_sort
337,112,0.0007355079999997827,merge_sort
338,112,0.0008036659999997652,heap_sort
339,113,0.001021074000000084,quick_sort
340,113,0.0007374119999997219,merge_sort
341,113,0.0008027100000005305,heap_sort
342,114,0.001026826000000085,quick_sort
343,114,0.0007358759999996778,merge_sort
344,114,0.0008065700000004484,heap_sort
345,115,0.0010227260000003468,quick_sort
346,115,0.0007341059999995992,merge_sort
347,115,0.000806113999999667,heap_sort
348,116,0.0010223039999995365,quick_sort
349,116,0.0007339240000000302,merge_sort
350,116,0.0008037460000005581,heap_sort
351,117,0.0010174559999997256,quick_sort
352,117,0.0007686460000003592,merge_sort
353,117,0.000818479999999937,heap_sort
354,118,0.0010209479999998905,quick_sort
355,118,0.0007393580000002942,merge_sort
356,118,0.0008052479999996365,heap_sort
357,119,0.0010406099999993046,quick_sort
358,119,0.0008876519999995481,merge_sort
359,119,0.0013839019999998925,heap_sort
360,120,0.0010206879999991258,quick_sort
361,120,0.0007411340000001587,merge_sort
362,120,0.0008082260000001895,heap_sort
363,121,0.0010160739999996338,quick_sort
364,121,0.000733972000000449,merge_sort
365,121,0.0008080639999998595,heap_sort
366,122,0.001017984000000496,quick_sort
367,122,0.0007345599999996466,merge_sort
368,122,0.000811196000000649,heap_sort
369,123,0.0010175040000001444,quick_sort
370,123,0.0007361539999999423,merge_sort
371,123,0.0008050499999995963,heap_sort
372,124,0.0010188139999999634,quick_sort
373,124,0.0007326960000001748,merge_sort
374,124,0.000803321999999298,heap_sort
375,125,0.0010588499999997225,quick_sort
376,125,0.0007376879999996789,merge_sort
377,125,0.0008143699999993714,heap_sort
378,126,0.0010167559999997877,quick_sort
379,126,0.0007338879999997516,merge_sort
380,126,0.0008053220000003591,heap_sort
381,127,0.0010189279999995903,quick_sort
382,127,0.0007315860000001351,merge_sort
383,127,0.0007999279999995678,heap_sort
384,128,0.0010109759999998857,quick_sort
385,128,0.0007354400000001249,merge_sort
386,128,0.0007997840000000167,heap_sort
387,129,0.0010390360000000953,quick_sort
388,129,0.0008869719999998437,merge_sort
389,129,0.0013796820000003152,heap_sort
390,130,0.0010141579999998385,quick_sort
391,130,0.0007315500000001407,merge_sort
392,130,0.0007997220000000027,heap_sort
393,131,0.0010107860000000812,quick_sort
394,131,0.0007527079999999842,merge_sort
395,131,0.0008021939999997584,heap_sort
396,132,0.0010131480000001147,quick_sort
397,132,0.0007316739999997424,merge_sort
398,132,0.0008430219999999622,heap_sort
399,133,0.0010181460000003994,quick_sort
400,133,0.0007332960000005073,merge_sort
401,133,0.0008010439999995355,heap_sort
402,134,0.0010156219999990412,quick_sort
403,134,0.0007328320000006272,merge_sort
404,134,0.0008033160000005069,heap_sort
405,135,0.0010502800000000434,quick_sort
406,135,0.0007344579999997336,merge_sort
407,135,0.0008061320000004457,heap_sort
408,136,0.0010123380000003125,quick_sort
409,136,0.0007311860000000081,merge_sort
410,136,0.0008000780000000418,heap_sort
411,137,0.0010130300000000148,quick_sort
412,137,0.0007316880000001901,merge_sort
413,137,0.0008007880000000967,heap_sort
414,138,0.0010144799999996224,quick_sort
415,138,0.0007304100000008873,merge_sort
416,138,0.0007986119999995367,heap_sort
417,139,0.0010343419999998104,quick_sort
418,139,0.0008784760000000347,merge_sort
419,139,0.0013774919999993073,heap_sort
420,140,0.0010469219999997392,quick_sort
421,140,0.0007452399999996829,merge_sort
422,140,0.0008086819999996919,heap_sort
423,141,0.0010178960000004622,quick_sort
424,141,0.0007314359999993769,merge_sort
425,141,0.0008006660000003762,heap_sort
426,142,0.0010133260000004896,quick_sort
427,142,0.0007315240000008316,merge_sort
428,142,0.0008111259999995468,heap_sort
429,143,0.0010168040000000645,quick_sort
430,143,0.000737767999999761,merge_sort
431,143,0.0008048800000001677,heap_sort
432,144,0.0010192860000002213,quick_sort
433,144,0.0007343680000003872,merge_sort
434,144,0.0008026839999999424,heap_sort
435,145,0.0010134800000002997,quick_sort
436,145,0.0007487320000001318,merge_sort
437,145,0.0008050899999994954,heap_sort
438,146,0.0010140279999990298,quick_sort
439,146,0.0007333679999999277,merge_sort
440,146,0.0008021279999999819,heap_sort
441,147,0.001019610000000455,quick_sort
442,147,0.0007345680000005927,merge_sort
443,147,0.0008020720000000381,heap_sort
444,148,0.0010529859999999758,quick_sort
445,148,0.000737716000000006,merge_sort
446,148,0.0008093119999998067,heap_sort
447,149,0.0010457579999999212,quick_sort
448,149,0.0008820740000001592,merge_sort
449,149,0.0013841580000003263,heap_sort
450,150,0.0010170820000003288,quick_sort
451,150,0.000731665999999791,merge_sort
452,150,0.0008071879999997123,heap_sort
453,151,0.0010157160000001397,quick_sort
454,151,0.0007311579999999651,merge_sort
455,151,0.0008015200000002665,heap_sort
456,152,0.0010207640000002981,quick_sort
457,152,0.0007314459999994937,merge_sort
458,152,0.0008010680000006687,heap_sort
459,153,0.0010171619999998426,quick_sort
460,153,0.0007343360000004396,merge_sort
461,153,0.0008040319999992107,heap_sort
462,154,0.0010145119999998542,quick_sort
463,154,0.0007352099999995687,merge_sort
464,154,0.0008022660000001735,heap_sort
465,155,0.001015605999999849,quick_sort
466,155,0.0007327299999997194,merge_sort
467,155,0.0008441279999998131,heap_sort
468,156,0.0010196340000004512,quick_sort
469,156,0.000739849999999933,merge_sort
470,156,0.0008021120000000792,heap_sort
471,157,0.0010187500000000682,quick_sort
472,157,0.0007322179999994205,merge_sort
473,157,0.0008033600000003104,heap_sort
474,158,0.00102442600000046,quick_sort
475,158,0.0007330280000000755,merge_sort
476,158,0.0008101300000001289,heap_sort
477,159,0.0010384100000000273,quick_sort
478,159,0.0008811820000005355,merge_sort
479,159,0.0013820760000005806,heap_sort
480,160,0.0010150380000004588,quick_sort
481,160,0.0007384539999998196,merge_sort
482,160,0.0008033000000004619,heap_sort
483,161,0.0010171379999998464,quick_sort
484,161,0.0007353660000002549,merge_sort
485,161,0.0008043160000002558,heap_sort
486,162,0.001016175999999831,quick_sort
487,162,0.0007328420000001757,merge_sort
488,162,0.0008039439999998877,heap_sort
489,163,0.0010132939999999734,quick_sort
490,163,0.0007994099999997673,merge_sort
491,163,0.000807389999999799,heap_sort
492,164,0.0010232639999995284,quick_sort
493,164,0.0007324039999994625,merge_sort
494,164,0.0008028740000003154,heap_sort
495,165,0.0010151039999998091,quick_sort
496,165,0.0007340860000003602,merge_sort
497,165,0.0008026580000004913,heap_sort
498,166,0.001033942000000252,quick_sort
499,166,0.000733290000000153,merge_sort
500,166,0.0008030100000000573,heap_sort
501,167,0.001015086000000025,quick_sort
502,167,0.0007327639999999746,merge_sort
503,167,0.0008069680000001256,heap_sort
504,168,0.0010130059999997343,quick_sort
505,168,0.0007309920000001569,merge_sort
506,168,0.0008043739999995125,heap_sort
507,169,0.0010370600000003095,quick_sort
508,169,0.0008811579999998286,merge_sort
509,169,0.001385444000000433,heap_sort
510,170,0.0010161979999992355,quick_sort
511,170,0.0007331219999994687,merge_sort
512,170,0.000832077999999683,heap_sort
513,171,0.0010337880000001575,quick_sort
514,171,0.0007383499999987464,merge_sort
515,171,0.0008110620000009306,heap_sort
516,172,0.0010173060000002465,quick_sort
517,172,0.0007322859999997889,merge_sort
518,172,0.0008237180000000422,heap_sort
519,173,0.0010173520000003578,quick_sort
520,173,0.0007400419999994768,merge_sort
521,173,0.0008021619999998108,heap_sort
522,174,0.0010173979999996163,quick_sort
523,174,0.0007326800000004142,merge_sort
524,174,0.0008037540000006516,heap_sort
525,175,0.0010204200000008257,quick_sort
526,175,0.000731776000000508,merge_sort
527,175,0.0008019639999999129,heap_sort
528,176,0.001015406000000496,quick_sort
529,176,0.0007326540000001103,merge_sort
530,176,0.0008049400000007267,heap_sort
531,177,0.0010149960000003944,quick_sort
532,177,0.0007329879999998923,merge_sort
533,177,0.0008054179999994915,heap_sort
534,178,0.0010145559999999421,quick_sort
535,178,0.0007350680000003251,merge_sort
536,178,0.0008372400000004631,heap_sort
537,179,0.0010492220000003273,quick_sort
538,179,0.0008852100000000007,merge_sort
539,179,0.001378186000000028,heap_sort
540,180,0.0010112800000001698,quick_sort
541,180,0.0007314879999998424,merge_sort
542,180,0.0007982959999996808,heap_sort
543,181,0.001012726000000015,quick_sort
544,181,0.0007334020000007513,merge_sort
545,181,0.0007982920000002025,heap_sort
546,182,0.0010140420000001882,quick_sort
547,182,0.0007314960000003623,merge_sort
548,182,0.0007993619999997748,heap_sort
549,183,0.0010123800000002348,quick_sort
550,183,0.0007303820000002758,merge_sort
551,183,0.0008014199999998084,heap_sort
552,184,0.0010136500000000126,quick_sort
553,184,0.0007318259999996713,merge_sort
554,184,0.0008018800000006366,heap_sort
555,185,0.0010140419999997618,quick_sort
556,185,0.0007308940000001485,merge_sort
557,185,0.0008012000000000796,heap_sort
558,186,0.0010126379999998393,quick_sort
559,186,0.0007739499999999567,merge_sort
560,186,0.0008246660000001782,heap_sort
561,187,0.0010257380000000182,quick_sort
562,187,0.0007320640000001788,merge_sort
563,187,0.0008020579999994482,heap_sort
564,188,0.0010132680000009486,quick_sort
565,188,0.0007351439999997922,merge_sort
566,188,0.0008065500000007831,heap_sort
567,189,0.001037653999999293,quick_sort
568,189,0.0008817999999993731,merge_sort
569,189,0.0013812719999997114,heap_sort
570,190,0.0010236380000002044,quick_sort
571,190,0.000731742000000537,merge_sort
572,190,0.0008000779999997576,heap_sort
573,191,0.0010178999999995142,quick_sort
574,191,0.0007299900000006688,merge_sort
575,191,0.0008017180000003066,heap_sort
576,192,0.001011219999999753,quick_sort
577,192,0.0007293460000001062,merge_sort
578,192,0.0008018380000005721,heap_sort
579,193,0.0010148280000002786,quick_sort
580,193,0.0007324220000003834,merge_sort
581,193,0.0008001780000002157,heap_sort
582,194,0.0010606780000003368,quick_sort
583,194,0.0007356440000003772,merge_sort
584,194,0.0008029240000004734,heap_sort
585,195,0.0010144939999999281,quick_sort
586,195,0.000729995999999602,merge_sort
587,195,0.0008007660000001238,heap_sort
588,196,0.0010154660000000603,quick_sort
589,196,0.0007338379999994515,merge_sort
590,196,0.0008048419999995816,heap_sort
591,197,0.001012033999999602,quick_sort
592,197,0.0007296620000001041,merge_sort
593,197,0.0008026719999996601,heap_sort
594,198,0.0010123420000000749,quick_sort
595,198,0.000736410000000376,merge_sort
596,198,0.0008023059999995041,heap_sort
597,199,0.0010347720000007143,quick_sort
598,199,0.0008224339999991059,merge_sort
599,199,0.00138092400000005,heap_sort
600,200,0.00106175200000024,quick_sort
601,200,0.0008019279999999185,merge_sort
602,200,0.002400006000000161,heap_sort
603,201,0.0010635580000000289,quick_sort
604,201,0.0007723640000007492,merge_sort
605,201,0.0016727639999996313,heap_sort
606,202,0.0011183820000000822,quick_sort
607,202,0.0011761039999997535,merge_sort
608,202,0.001989028000000559,heap_sort
609,203,0.001025273999999996,quick_sort
610,203,0.0008601759999996261,merge_sort
611,203,0.0011729739999999822,heap_sort
612,204,0.0010534380000005684,quick_sort
613,204,0.0008414879999996572,merge_sort
614,204,0.0012571260000002837,heap_sort
615,205,0.0010137440000002585,quick_sort
616,205,0.000731444000000181,merge_sort
617,205,0.0007996879999996054,heap_sort
618,206,0.0010137260000001901,quick_sort
619,206,0.0007284140000002992,merge_sort
620,206,0.0007996319999998036,heap_sort
621,207,0.0010396680000008018,quick_sort
622,207,0.0007415979999998968,merge_sort
623,207,0.0008056360000001917,heap_sort
624,208,0.0010172099999999774,quick_sort
625,208,0.0007285780000005105,merge_sort
626,208,0.0007991040000003125,heap_sort
627,209,0.001012792000000644,quick_sort
628,209,0.0007508699999998214,merge_sort
629,209,0.0008078159999999457,heap_sort
630,210,0.0010595619999999428,quick_sort
631,210,0.0007998759999992445,merge_sort
632,210,0.002376920000000098,heap_sort
633,211,0.0010408540000004507,quick_sort
634,211,0.0007665260000000273,merge_sort
635,211,0.0016657180000002824,heap_sort
636,212,0.0011220540000000767,quick_sort
637,212,0.0011760739999998294,merge_sort
638,212,0.0019786940000003027,heap_sort
639,213,0.0010249920000001112,quick_sort
640,213,0.0008908199999999055,merge_sort
641,213,0.0011810860000005619,heap_sort
642,214,0.0010600500000002456,quick_sort
643,214,0.0008363720000001252,merge_sort
644,214,0.0012512839999996573,heap_sort
645,215,0.0010176060000003416,quick_sort
646,215,0.0007320280000004686,merge_sort
647,215,0.0007994560000000206,heap_sort
648,216,0.001016959999999898,quick_sort
649,216,0.0007329839999999876,merge_sort
650,216,0.0008026559999998995,heap_sort
651,217,0.0010105360000007124,quick_sort
652,217,0.0007284939999996709,merge_sort
653,217,0.0007996999999998878,heap_sort
654,218,0.0010123139999997477,quick_sort
655,218,0.0007316279999996312,merge_sort
656,218,0.0008027679999996451,heap_sort
657,219,0.0010116799999998704,quick_sort
658,219,0.0007435979999999631,merge_sort
659,219,0.0008064939999992759,heap_sort
660,220,0.0010628680000000657,quick_sort
661,220,0.0007973119999998345,merge_sort
662,220,0.0024124499999997797,heap_sort
663,221,0.0010413020000001438,quick_sort
664,221,0.0007684220000000152,merge_sort
665,221,0.0016675360000000695,heap_sort
666,222,0.0011307340000001886,quick_sort
667,222,0.0011753919999998176,merge_sort
668,222,0.0019950959999998474,heap_sort
669,223,0.001023682000000008,quick_sort
670,223,0.0008598839999989138,merge_sort
671,223,0.0011751580000003514,heap_sort
672,224,0.0010510300000001393,quick_sort
673,224,0.0008387799999999856,merge_sort
674,224,0.0012525420000001474,heap_sort
675,225,0.0010140360000005443,quick_sort
676,225,0.000729814000000033,merge_sort
677,225,0.0008044399999998574,heap_sort
678,226,0.0010139420000000144,quick_sort
679,226,0.0007662080000002902,merge_sort
680,226,0.0008099920000006477,heap_sort
681,227,0.0010166259999995475,quick_sort
682,227,0.000738105999999732,merge_sort
683,227,0.0007997980000007488,heap_sort
684,228,0.0010116139999995254,quick_sort
685,228,0.0007294500000001847,merge_sort
686,228,0.0008052359999997804,heap_sort
687,229,0.001016450000000617,quick_sort
688,229,0.0007286960000008946,merge_sort
689,229,0.0008067800000006286,heap_sort
690,230,0.0010610779999997533,quick_sort
691,230,0.0007981060000001605,merge_sort
692,230,0.0023740079999998898,heap_sort
693,231,0.0010420539999998369,quick_sort
694,231,0.0007670959999997251,merge_sort
695,231,0.0016697360000003413,heap_sort
696,232,0.0011493899999999258,quick_sort
697,232,0.001175625999999852,merge_sort
698,232,0.002020638000000048,heap_sort
699,233,0.0010284279999997637,quick_sort
700,233,0.0008633280000005072,merge_sort
701,233,0.0011813160000002654,heap_sort
