,Iteration,Reward,Algorithm
160,160,0.0007384539999998196,merge_sort
161,161,0.0007353660000002549,merge_sort
162,162,0.0007328420000001757,merge_sort
163,163,0.0007994099999997673,merge_sort
164,164,0.0007324039999994625,merge_sort
165,165,0.0007340860000003602,merge_sort
166,166,0.000733290000000153,merge_sort
167,167,0.0007327639999999746,merge_sort
168,168,0.0007309920000001569,merge_sort
169,169,0.0008811579999998286,merge_sort
170,170,0.0007331219999994687,merge_sort
171,171,0.0007383499999987464,merge_sort
172,172,0.0007322859999997889,merge_sort
173,173,0.0007400419999994768,merge_sort
174,174,0.0007326800000004142,merge_sort
175,175,0.000731776000000508,merge_sort
176,176,0.0007326540000001103,merge_sort
177,177,0.0007329879999998923,merge_sort
178,178,0.0007350680000003251,merge_sort
179,179,0.0008852100000000007,merge_sort
180,180,0.0007314879999998424,merge_sort
181,181,0.0007334020000007513,merge_sort
182,182,0.0007314960000003623,merge_sort
183,183,0.0007303820000002758,merge_sort
184,184,0.0007318259999996713,merge_sort
185,185,0.0007308940000001485,merge_sort
186,186,0.0007739499999999567,merge_sort
187,187,0.0007320640000001788,merge_sort
188,188,0.0007351439999997922,merge_sort
189,189,0.0008817999999993731,merge_sort
190,190,0.000731742000000537,merge_sort
191,191,0.0007299900000006688,merge_sort
192,192,0.0007293460000001062,merge_sort
193,193,0.0007324220000003834,merge_sort
194,194,0.0007356440000003772,merge_sort
195,195,0.000729995999999602,merge_sort
196,196,0.0007338379999994515,merge_sort
197,197,0.0007296620000001041,merge_sort
198,198,0.000736410000000376,merge_sort
199,199,0.0008224339999991059,merge_sort
200,200,0.0008019279999999185,merge_sort
201,201,0.0007723640000007492,merge_sort
202,202,0.0011183820000000822,quick_sort
203,203,0.0008601759999996261,merge_sort
204,204,0.0008414879999996572,merge_sort
205,205,0.000731444000000181,merge_sort
206,206,0.0007284140000002992,merge_sort
207,207,0.0007415979999998968,merge_sort
208,208,0.0007285780000005105,merge_sort
209,209,0.0007508699999998214,merge_sort
210,210,0.0007998759999992445,merge_sort
211,211,0.0007665260000000273,merge_sort
212,212,0.0011220540000000767,quick_sort
213,213,0.0008908199999999055,merge_sort
214,214,0.0008363720000001252,merge_sort
215,215,0.0007320280000004686,merge_sort
216,216,0.0007329839999999876,merge_sort
217,217,0.0007284939999996709,merge_sort
218,218,0.0007316279999996312,merge_sort
219,219,0.0007435979999999631,merge_sort
220,220,0.0007973119999998345,merge_sort
221,221,0.0007684220000000152,merge_sort
222,222,0.0011307340000001886,quick_sort
223,223,0.0008598839999989138,merge_sort
224,224,0.0008387799999999856,merge_sort
225,225,0.000729814000000033,merge_sort
226,226,0.0007662080000002902,merge_sort
227,227,0.000738105999999732,merge_sort
228,228,0.0007294500000001847,merge_sort
229,229,0.0007286960000008946,merge_sort
230,230,0.0007981060000001605,merge_sort
231,231,0.0007670959999997251,merge_sort
232,232,0.0011493899999999258,quick_sort
233,233,0.0008633280000005072,merge_sort
234,234,0.0008368959999997117,merge_sort
235,235,0.0007305880000001252,merge_sort
236,236,0.0007293719999996995,merge_sort
237,237,0.000728926000000314,merge_sort
238,238,0.0007314019999998322,merge_sort
239,239,0.0007351919999999268,merge_sort
240,240,0.0008108759999997517,merge_sort
241,241,0.0007851860000002375,merge_sort
242,242,0.0011182619999996746,quick_sort
243,243,0.0008592040000002044,merge_sort
244,244,0.0008377799999999525,merge_sort
245,245,0.000731332000000151,merge_sort
246,246,0.0007390720000002204,merge_sort
247,247,0.0007292319999994845,merge_sort
248,248,0.0007312600000000202,merge_sort
249,249,0.000729165999999708,merge_sort
250,250,0.0007962259999999332,merge_sort
251,251,0.0007698819999998819,merge_sort
252,252,0.0011657000000003847,quick_sort
253,253,0.0008761059999999077,merge_sort
254,254,0.0008405620000006309,merge_sort
255,255,0.0007349060000002794,merge_sort
256,256,0.0007327400000005468,merge_sort
257,257,0.0007310900000003074,merge_sort
258,258,0.0007436619999992899,merge_sort
259,259,0.0007469540000002439,merge_sort
260,260,0.0008201960000006636,merge_sort
261,261,0.000765716000000225,merge_sort
262,262,0.0011178680000003282,quick_sort
263,263,0.0008625920000000064,merge_sort
264,264,0.0008401319999997269,merge_sort
265,265,0.000732918000000069,merge_sort
266,266,0.0007354159999998444,merge_sort
267,267,0.0007310760000005701,merge_sort
268,268,0.0007380539999998348,merge_sort
269,269,0.0007305519999998467,merge_sort
270,270,0.0008003580000004718,merge_sort
271,271,0.0007644879999999432,merge_sort
272,272,0.0011309319999998025,quick_sort
273,273,0.0008621560000003115,merge_sort
274,274,0.0008412699999999517,merge_sort
275,275,0.0007300840000000619,merge_sort
276,276,0.0007306440000004955,merge_sort
277,277,0.0007328240000001074,merge_sort
278,278,0.0007552700000005075,merge_sort
279,279,0.0007305580000000588,merge_sort
280,280,0.0008017120000000943,merge_sort
281,281,0.0007644399999996665,merge_sort
282,282,0.0011185100000001569,quick_sort
283,283,0.0008599519999998506,merge_sort
284,284,0.0008644960000003721,merge_sort
285,285,0.0007362460000003068,merge_sort
286,286,0.0007295339999996031,merge_sort
287,287,0.0007386420000003113,merge_sort
288,288,0.0007311760000003176,merge_sort
289,289,0.0007304660000005469,merge_sort
290,290,0.0007994399999994073,merge_sort
291,291,0.0007893659999997737,merge_sort
292,292,0.0011233280000000434,quick_sort
293,293,0.0008641920000002301,merge_sort
294,294,0.0008435139999996011,merge_sort
295,295,0.0007296519999992767,merge_sort
296,296,0.0007301200000006247,merge_sort
297,297,0.0007331920000001447,merge_sort
298,298,0.0007422400000004359,merge_sort
299,299,0.0007357719999997414,merge_sort
300,300,0.0010576340000004337,quick_sort
301,301,0.0011524620000001563,quick_sort
302,302,0.0012055339999996306,quick_sort
303,303,0.001186686000000492,quick_sort
304,304,0.0012122699999997622,quick_sort
305,305,0.0011727539999998272,quick_sort
306,306,0.0011520520000001967,quick_sort
307,307,0.0011308760000000007,quick_sort
308,308,0.001058909999999429,quick_sort
309,309,0.000824500000000512,heap_sort
310,310,0.0010513920000001064,merge_sort
311,311,0.00120143000000013,quick_sort
312,312,0.001196890000000792,quick_sort
313,313,0.0011643780000002834,quick_sort
314,314,0.0011972899999997822,quick_sort
315,315,0.0011732800000010001,quick_sort
316,316,0.0011456919999994852,quick_sort
317,317,0.0011137879999981238,quick_sort
318,318,0.001074541999998928,quick_sort
319,319,0.0008239220000001524,heap_sort
320,320,0.0010585919999994075,merge_sort
321,321,0.001150704000000644,quick_sort
322,322,0.0012012839999997027,quick_sort
323,323,0.0011663059999995084,quick_sort
324,324,0.0012103499999994937,quick_sort
325,325,0.0011558900000005678,quick_sort
326,326,0.001147123999999451,quick_sort
327,327,0.0011254519999999958,quick_sort
328,328,0.0010578739999996855,quick_sort
329,329,0.0008247080000003848,heap_sort
330,330,0.0010557240000005662,merge_sort
331,331,0.0011868759999998702,quick_sort
332,332,0.0012039140000007365,quick_sort
333,333,0.001160356000000604,quick_sort
334,334,0.0012112380000010602,quick_sort
335,335,0.0011765779999993243,quick_sort
336,336,0.0011591139999998746,quick_sort
337,337,0.0011772539999998343,quick_sort
338,338,0.0010908060000005548,quick_sort
339,339,0.000828335999999581,heap_sort
340,340,0.0010541639999999575,merge_sort
341,341,0.0011678260000005025,quick_sort
342,342,0.0011848919999985696,quick_sort
343,343,0.0012036380000003532,quick_sort
344,344,0.0012439060000008339,quick_sort
345,345,0.0011641040000006343,quick_sort
346,346,0.001139215999999692,quick_sort
347,347,0.0011257059999994113,quick_sort
348,348,0.001054221999998788,quick_sort
349,349,0.0008326779999990209,heap_sort
350,350,0.001055301999999756,merge_sort
351,351,0.0011603920000004563,quick_sort
352,352,0.0012240060000007701,quick_sort
353,353,0.0011533300000010627,quick_sort
354,354,0.0012203420000008692,quick_sort
355,355,0.0011742739999996844,quick_sort
356,356,0.00118935999999934,quick_sort
357,357,0.001119360000000995,quick_sort
358,358,0.0010997360000010302,quick_sort
359,359,0.0008304380000006972,heap_sort
360,360,0.0010640520000018228,merge_sort
361,361,0.0011532839999995304,quick_sort
362,362,0.0012143100000000118,quick_sort
363,363,0.0011765080000012062,quick_sort
364,364,0.0012157680000018445,quick_sort
365,365,0.001151817999999878,quick_sort
366,366,0.0011767820000008556,quick_sort
367,367,0.0011257919999999898,quick_sort
368,368,0.0010589959999995813,quick_sort
369,369,0.0008290000000002351,heap_sort
370,370,0.0010573000000002252,merge_sort
371,371,0.0011638240000004885,quick_sort
372,372,0.0012193879999992418,quick_sort
373,373,0.0011613580000002343,quick_sort
374,374,0.0012143700000004287,quick_sort
375,375,0.0011492219999993836,quick_sort
376,376,0.0011530800000002727,quick_sort
377,377,0.0011205520000001456,quick_sort
378,378,0.0010617559999997184,quick_sort
379,379,0.0008296480000007022,heap_sort
380,380,0.0010527980000009053,merge_sort
381,381,0.0011505739999995513,quick_sort
382,382,0.001203323999999384,quick_sort
383,383,0.0012042880000001333,quick_sort
384,384,0.0012058380000013358,quick_sort
385,385,0.0011454419999992638,quick_sort
386,386,0.0011447599999999626,quick_sort
387,387,0.0011164160000006972,quick_sort
388,388,0.0010595360000013442,quick_sort
389,389,0.0008324259999997707,heap_sort
390,390,0.0010569320000007566,merge_sort
391,391,0.0011560620000005883,quick_sort
392,392,0.001216630000000123,quick_sort
393,393,0.0011583519999996384,quick_sort
394,394,0.0012070339999999647,quick_sort
395,395,0.0011701739999989513,quick_sort
396,396,0.001148299999998983,quick_sort
397,397,0.001126766000000714,quick_sort
398,398,0.0011075940000000628,quick_sort
399,399,0.0007299439999988522,merge_sort
400,400,0.00073845199999937,merge_sort
401,401,0.0007398079999987317,merge_sort
402,402,0.0007312499999991928,merge_sort
403,403,0.000731240000001776,merge_sort
404,404,0.0007298759999994786,merge_sort
405,405,0.0007371660000006841,merge_sort
406,406,0.000800237999999922,merge_sort
407,407,0.0007352339999999913,merge_sort
408,408,0.0007447619999990707,merge_sort
409,409,0.001212725999999691,quick_sort
410,410,0.0007304180000005545,merge_sort
411,411,0.000735397999999634,merge_sort
412,412,0.0007424799999995457,merge_sort
413,413,0.0007408680000003188,merge_sort
414,414,0.0007350080000000503,merge_sort
415,415,0.0007319019999985698,merge_sort
416,416,0.0007332259999995471,merge_sort
417,417,0.0007367299999998522,merge_sort
418,418,0.0007300519999992616,merge_sort
419,419,0.0012143780000008063,quick_sort
420,420,0.0007441600000007043,merge_sort
421,421,0.0007343640000007667,merge_sort
422,422,0.0007364620000006994,merge_sort
423,423,0.0007392660000002138,merge_sort
424,424,0.0007350960000007945,merge_sort
425,425,0.0007353379999997855,merge_sort
426,426,0.000736803999999438,merge_sort
427,427,0.0007386440000001926,merge_sort
428,428,0.000766460000000393,merge_sort
429,429,0.0012346100000002024,quick_sort
430,430,0.0007408659999993005,merge_sort
431,431,0.0007593080000003738,merge_sort
432,432,0.0007345419999998626,merge_sort
433,433,0.0007386120000006713,merge_sort
434,434,0.0007354660000007129,merge_sort
435,435,0.0007678960000004054,merge_sort
436,436,0.0007361319999998273,merge_sort
437,437,0.0007353100000008794,merge_sort
438,438,0.0007350240000008057,merge_sort
439,439,0.0012122740000000932,quick_sort
440,440,0.000736091999999644,merge_sort
441,441,0.0007333400000013057,merge_sort
442,442,0.0007595879999996669,merge_sort
443,443,0.0007330719999995949,merge_sort
444,444,0.0007327659999992875,merge_sort
445,445,0.0007335539999999696,merge_sort
446,446,0.0007368000000005281,merge_sort
447,447,0.0007365559999990978,merge_sort
448,448,0.0007423599999998487,merge_sort
449,449,0.0012345920000004186,quick_sort
450,450,0.000735063999999852,merge_sort
451,451,0.0007342159999996057,merge_sort
452,452,0.0007341459999983613,merge_sort
453,453,0.0007331200000010085,merge_sort
454,454,0.0007377999999985718,merge_sort
455,455,0.000742318000002058,merge_sort
456,456,0.0007324559999997859,merge_sort
457,457,0.0007898999999997613,merge_sort
458,458,0.0007359420000008754,merge_sort
459,459,0.0012222059999999146,quick_sort
460,460,0.0007319960000006632,merge_sort
461,461,0.0007345719999992184,merge_sort
462,462,0.0007435220000013487,merge_sort
463,463,0.0007339380000004781,merge_sort
464,464,0.0007692959999999971,merge_sort
465,465,0.0007404260000009799,merge_sort
466,466,0.0007457279999997013,merge_sort
467,467,0.0007305079999997588,merge_sort
468,468,0.0007306239999991249,merge_sort
469,469,0.0012107240000003116,quick_sort
470,470,0.0007646640000001525,merge_sort
471,471,0.0007314980000001015,merge_sort
472,472,0.0007307619999991743,merge_sort
473,473,0.0007318100000000527,merge_sort
474,474,0.0007318199999997433,merge_sort
475,475,0.0007299040000012269,merge_sort
476,476,0.0007299559999992766,merge_sort
477,477,0.0007279120000004013,merge_sort
478,478,0.0007658459999998968,merge_sort
479,479,0.0012232100000002788,quick_sort
480,480,0.000729866000000925,merge_sort
481,481,0.0007294099999998594,merge_sort
482,482,0.0007275639999997452,merge_sort
483,483,0.0007276120000005903,merge_sort
484,484,0.0007337159999988785,merge_sort
485,485,0.0007600440000004483,merge_sort
486,486,0.0007322219999988988,merge_sort
487,487,0.0007297159999998825,merge_sort
488,488,0.0007309479999983636,merge_sort
489,489,0.001219291999999541,quick_sort
490,490,0.0007299619999994888,merge_sort
491,491,0.0007306199999996465,merge_sort
492,492,0.0007299120000004677,merge_sort
493,493,0.000738588000000675,merge_sort
494,494,0.0007294999999982111,merge_sort
495,495,0.0007301739999999768,merge_sort
496,496,0.0007293820000006689,merge_sort
497,497,0.0007288940000003664,merge_sort
498,498,0.0007367420000011293,merge_sort
499,499,0.0012339779999990697,quick_sort
500,500,0.0015454079999992132,quick_sort
501,501,0.0014774339999991072,quick_sort
502,502,0.0015152539999999702,quick_sort
503,503,0.0015578400000006809,quick_sort
504,504,0.0016066740000002255,quick_sort
505,505,0.0016286940000000527,quick_sort
506,506,0.0017011640000004036,quick_sort
507,507,0.0017628100000013091,quick_sort
508,508,0.0017163820000001806,quick_sort
509,509,0.0018193360000003623,quick_sort
510,510,0.001539972000000489,quick_sort
511,511,0.001475217999999927,quick_sort
512,512,0.0015707460000012928,quick_sort
513,513,0.001560666000001163,quick_sort
514,514,0.0016178940000014562,quick_sort
515,515,0.001601909999999407,quick_sort
516,516,0.0016764040000006731,quick_sort
517,517,0.001732828000001234,quick_sort
518,518,0.0016985360000001037,quick_sort
519,519,0.0017541020000001594,quick_sort
520,520,0.001514980000001742,quick_sort
521,521,0.0014743279999999005,quick_sort
522,522,0.0015357540000002245,quick_sort
523,523,0.0016429060000001528,quick_sort
524,524,0.0016080240000002277,quick_sort
525,525,0.0015873659999996903,quick_sort
526,526,0.0016989020000011124,quick_sort
527,527,0.001751521999999852,quick_sort
528,528,0.0018198199999997656,quick_sort
529,529,0.0017814699999991034,quick_sort
530,530,0.0015031579999987344,quick_sort
531,531,0.001469714000000124,quick_sort
532,532,0.0015525680000004628,quick_sort
533,533,0.001551855999999816,quick_sort
534,534,0.0015845520000004854,quick_sort
535,535,0.0016164940000007277,quick_sort
536,536,0.0017466640000000666,quick_sort
537,537,0.0017709759999996776,quick_sort
538,538,0.0016933300000005146,quick_sort
539,539,0.0017886179999999285,quick_sort
540,540,0.0014992059999983098,quick_sort
541,541,0.001459648000000584,quick_sort
542,542,0.001555070000000285,quick_sort
543,543,0.0015436620000002677,quick_sort
544,544,0.0015878759999992554,quick_sort
545,545,0.0016425359999993816,quick_sort
546,546,0.0017247419999989687,quick_sort
547,547,0.0017300420000003669,quick_sort
548,548,0.001734726000000535,quick_sort
549,549,0.001788275999998632,quick_sort
550,550,0.001529389999998898,quick_sort
551,551,0.0014907759999996982,quick_sort
552,552,0.0015160020000007535,quick_sort
553,553,0.0015476859999995441,quick_sort
554,554,0.0015788599999990538,quick_sort
555,555,0.0016517019999994886,quick_sort
556,556,0.0017043120000002432,quick_sort
557,557,0.0017806059999981017,quick_sort
558,558,0.0016870239999997238,quick_sort
559,559,0.0018441659999993477,quick_sort
560,560,0.001513965999999698,quick_sort
561,561,0.0014752179999993587,quick_sort
562,562,0.001521327999999471,quick_sort
563,563,0.0015530619999998406,quick_sort
564,564,0.0016172419999992372,quick_sort
565,565,0.001630488000000696,quick_sort
566,566,0.0016815120000021012,quick_sort
567,567,0.001748404000000221,quick_sort
568,568,0.0017325220000017794,quick_sort
569,569,0.0018291859999993677,quick_sort
570,570,0.0015093199999989793,quick_sort
571,571,0.001470907999999156,quick_sort
572,572,0.0015292719999982296,quick_sort
573,573,0.001551983999999038,quick_sort
574,574,0.0015647400000011657,quick_sort
575,575,0.0016636420000003228,quick_sort
576,576,0.0017001060000006874,quick_sort
577,577,0.0018596340000027567,quick_sort
578,578,0.0016845600000021932,quick_sort
579,579,0.0017781620000005204,quick_sort
580,580,0.0015091540000014448,quick_sort
581,581,0.0015113779999984445,quick_sort
582,582,0.0015433339999998451,quick_sort
583,583,0.0015634119999970153,quick_sort
584,584,0.001583694000001401,quick_sort
585,585,0.0016456659999988688,quick_sort
586,586,0.0016839900000002216,quick_sort
587,587,0.001771618000001922,quick_sort
588,588,0.0018714399999987562,quick_sort
589,589,0.001756749999997851,quick_sort
590,590,0.001494458000001373,quick_sort
591,591,0.0015001280000001315,quick_sort
592,592,0.0015635239999988925,quick_sort
593,593,0.0017266199999988886,quick_sort
594,594,0.001589988000001199,quick_sort
595,595,0.0016144459999975424,quick_sort
596,596,0.001660484000001361,quick_sort
597,597,0.0017790980000012269,quick_sort
598,598,0.0017447260000000141,quick_sort
599,599,0.0017979720000022325,quick_sort
600,600,0.0016829960000012533,quick_sort
601,601,0.001462773999998035,quick_sort
602,602,0.0016021099999994704,quick_sort
603,603,0.0016370199999983016,quick_sort
604,604,0.0015911919999996372,quick_sort
605,605,0.0015692899999999099,quick_sort
606,606,0.0015329059999993433,quick_sort
607,607,0.0015803480000016635,quick_sort
608,608,0.0014046920000021145,quick_sort
609,609,0.001532561999997597,quick_sort
610,610,0.001729612000000884,quick_sort
611,611,0.001466920000002574,quick_sort
612,612,0.0015557860000001255,quick_sort
613,613,0.0015993380000008982,quick_sort
614,614,0.0016567640000010896,quick_sort
615,615,0.0015565480000003617,quick_sort
616,616,0.0015267699999998285,quick_sort
617,617,0.0015652760000023137,quick_sort
618,618,0.0014927000000022872,quick_sort
619,619,0.0014615500000007841,quick_sort
620,620,0.0017153139999999212,quick_sort
621,621,0.001489183999997863,quick_sort
622,622,0.0015417639999998302,quick_sort
623,623,0.0016152780000027178,quick_sort
624,624,0.0016597599999988689,quick_sort
625,625,0.0015098140000026205,quick_sort
626,626,0.0014784719999994423,quick_sort
627,627,0.0015585760000010396,quick_sort
628,628,0.00142035999999905,quick_sort
629,629,0.0015179519999998093,quick_sort
630,630,0.001664442000001145,quick_sort
631,631,0.0014845540000004577,quick_sort
632,632,0.001579020000001492,quick_sort
633,633,0.0016959319999989475,quick_sort
634,634,0.0016345040000015842,quick_sort
635,635,0.0015468360000005532,quick_sort
636,636,0.0014499119999982213,quick_sort
637,637,0.0015761379999986503,quick_sort
638,638,0.0014153100000004314,quick_sort
639,639,0.0015133339999988493,quick_sort
640,640,0.0016692560000018375,quick_sort
641,641,0.001443595999999161,quick_sort
642,642,0.0015700200000014774,quick_sort
643,643,0.0015820700000011812,quick_sort
644,644,0.001648366000001147,quick_sort
645,645,0.0015355959999999414,quick_sort
646,646,0.0014976140000021586,quick_sort
647,647,0.0016350820000025123,quick_sort
648,648,0.001431613999998831,quick_sort
649,649,0.0015255120000006173,quick_sort
650,650,0.001688206000000605,quick_sort
651,651,0.0014629059999992932,quick_sort
652,652,0.0015759840000004032,quick_sort
653,653,0.0016105359999977508,quick_sort
654,654,0.0015944420000016636,quick_sort
655,655,0.0015240320000009433,quick_sort
656,656,0.002367106000000945,quick_sort
657,657,0.001577470000000858,quick_sort
658,658,0.001403593999997952,quick_sort
659,659,0.0015223060000010946,quick_sort
660,660,0.0016863339999986238,quick_sort
661,661,0.0014633040000001075,quick_sort
662,662,0.0015500180000003639,quick_sort
663,663,0.0015955660000025772,quick_sort
664,664,0.0015966100000002826,quick_sort
665,665,0.0015629640000020116,quick_sort
666,666,0.0015033560000011902,quick_sort
667,667,0.0015811680000001615,quick_sort
668,668,0.0014819220000021004,quick_sort
669,669,0.0015183179999979756,quick_sort
670,670,0.0016915239999991628,quick_sort
671,671,0.0014617100000003803,quick_sort
672,672,0.0016145179999949733,quick_sort
673,673,0.0016283860000004325,quick_sort
674,674,0.001670273999999381,quick_sort
675,675,0.0015768379999991566,quick_sort
676,676,0.0015305300000005673,quick_sort
677,677,0.0015840939999992544,quick_sort
678,678,0.0013977360000006912,quick_sort
679,679,0.0014902340000014648,quick_sort
680,680,0.0017052440000020397,quick_sort
681,681,0.001475814000000355,quick_sort
682,682,0.0015696360000032428,quick_sort
683,683,0.0016070120000011912,quick_sort
684,684,0.0016636199999999234,quick_sort
685,685,0.0015241300000002412,quick_sort
686,686,0.0015098559999995587,quick_sort
687,687,0.00157693399999971,quick_sort
688,688,0.001429753999999548,quick_sort
689,689,0.0015057980000000271,quick_sort
690,690,0.001677763999999229,quick_sort
691,691,0.0014504060000001572,quick_sort
692,692,0.0015869860000015024,quick_sort
693,693,0.0016390440000003538,quick_sort
694,694,0.00162743799999987,quick_sort
695,695,0.0015542500000003657,quick_sort
696,696,0.0015263160000017705,quick_sort
697,697,0.0016396819999994249,quick_sort
698,698,0.001404804000002855,quick_sort
699,699,0.0014649539999982153,quick_sort
700,700,0.0015451439999998229,quick_sort
701,701,0.001638061999999536,quick_sort
